property_id,check_in_date,room_category,successful_bookings,capacity,remaining_rooms
16563,2022-05-07,RT4,15,18,3
16559,2022-05-07,RT4,16,18,2
17562,2022-05-07,RT4,3,6,3
16558,2022-05-07,RT4,3,3,0
16559,2022-05-08,RT1,28,30,2
18560,2022-05-08,RT1,25,30,5
19562,2022-05-08,RT1,27,30,3
19563,2022-05-08,RT1,22,30,8
17558,2022-05-08,RT1,15,19,4
16558,2022-05-08,RT1,18,19,1
17560,2022-05-08,RT1,29,40,11
19558,2022-05-08,RT1,23,40,17
19560,2022-05-08,RT1,22,26,4
17561,2022-05-08,RT1,26,26,0
16560,2022-05-08,RT1,26,34,8
16561,2022-05-08,RT1,15,18,3
16562,2022-05-08,RT1,23,31,8
16563,2022-05-08,RT1,39,41,2
17559,2022-05-08,RT1,31,32,1
17562,2022-05-08,RT1,12,20,8
17563,2022-05-08,RT1,20,25,5
18558,2022-05-08,RT1,12,15,3
18559,2022-05-08,RT1,25,42,17
18561,2022-05-08,RT1,28,33,5
18562,2022-05-08,RT1,34,38,4
18563,2022-05-08,RT1,19,27,8
19559,2022-05-08,RT1,18,24,6
19561,2022-05-08,RT1,26,36,10
17564,2022-05-08,RT1,10,16,6
19562,2022-05-08,RT2,23,23,0
18563,2022-05-08,RT2,20,29,9
17561,2022-05-08,RT2,32,36,4
17558,2022-05-08,RT2,38,50,12
16562,2022-05-08,RT2,31,43,12
16561,2022-05-08,RT2,21,24,3
16558,2022-05-08,RT2,20,22,2
19560,2022-05-08,RT2,33,38,5
16563,2022-05-08,RT2,33,38,5
16559,2022-05-08,RT2,39,41,2
19559,2022-05-08,RT2,29,41,12
19558,2022-05-08,RT2,23,39,16
17559,2022-05-08,RT2,35,39,4
16560,2022-05-08,RT2,25,34,9
18562,2022-05-08,RT2,32,34,2
18559,2022-05-08,RT2,25,44,19
17563,2022-05-08,RT2,37,44,7
17562,2022-05-08,RT2,19,30,11
18558,2022-05-08,RT2,22,30,8
17564,2022-05-08,RT2,25,40,15
18561,2022-05-08,RT2,40,40,0
18560,2022-05-08,RT2,35,40,5
17560,2022-05-08,RT2,32,45,13
19561,2022-05-08,RT2,33,45,12
19563,2022-05-08,RT2,32,45,13
19563,2022-05-08,RT3,21,29,8
19562,2022-05-08,RT3,24,29,5
19561,2022-05-08,RT3,22,29,7
18562,2022-05-08,RT3,27,29,2
17558,2022-05-08,RT3,21,27,6
17562,2022-05-08,RT3,15,27,12
19559,2022-05-08,RT3,20,27,7
16559,2022-05-08,RT3,30,32,2
17560,2022-05-08,RT3,19,25,6
18561,2022-05-08,RT3,22,25,3
16561,2022-05-08,RT3,18,21,3
16563,2022-05-08,RT3,18,20,2
17561,2022-05-08,RT3,17,19,2
17563,2022-05-08,RT3,16,16,0
18558,2022-05-08,RT3,20,26,6
18560,2022-05-08,RT3,24,24,0
18563,2022-05-08,RT3,18,23,5
19560,2022-05-08,RT3,16,19,3
16560,2022-05-08,RT3,15,20,5
17559,2022-05-08,RT3,15,16,1
17564,2022-05-08,RT3,15,24,9
16558,2022-05-08,RT3,8,8,0
19558,2022-05-08,RT3,13,21,8
16562,2022-05-08,RT3,14,18,4
18559,2022-05-08,RT3,14,23,9
19559,2022-05-08,RT4,2,3,1
17558,2022-05-08,RT4,4,6,2
17562,2022-05-08,RT4,4,6,2
19563,2022-05-08,RT4,4,6,2
17561,2022-05-08,RT4,4,4,0
16560,2022-05-08,RT4,5,7,2
16562,2022-05-08,RT4,5,6,1
19558,2022-05-08,RT4,5,7,2
19561,2022-05-08,RT4,5,7,2
16561,2022-05-08,RT4,9,10,1
17560,2022-05-08,RT4,10,13,3
18561,2022-05-08,RT4,8,9,1
17564,2022-05-08,RT4,10,17,7
18560,2022-05-08,RT4,15,15,0
19560,2022-05-08,RT4,15,16,1
18559,2022-05-08,RT4,12,19,7
17563,2022-05-08,RT4,17,19,2
19562,2022-05-08,RT4,13,14,1
17559,2022-05-08,RT4,14,14,0
18558,2022-05-08,RT4,14,20,6
18562,2022-05-08,RT4,18,20,2
18563,2022-05-08,RT4,14,18,4
16563,2022-05-08,RT4,17,18,1
16559,2022-05-08,RT4,17,18,1
16558,2022-05-08,RT4,3,3,0
16559,2022-05-09,RT1,20,30,10
18560,2022-05-09,RT1,21,30,9
19562,2022-05-09,RT1,20,30,10
19563,2022-05-09,RT1,15,30,15
17558,2022-05-09,RT1,10,19,9
16558,2022-05-09,RT1,11,19,8
17560,2022-05-09,RT1,18,40,22
19558,2022-05-09,RT1,18,40,22
19560,2022-05-09,RT1,17,26,9
17561,2022-05-09,RT1,16,26,10
16560,2022-05-09,RT1,17,34,17
16561,2022-05-09,RT1,13,18,5
16562,2022-05-09,RT1,16,31,15
16563,2022-05-09,RT1,27,41,14
17559,2022-05-09,RT1,21,32,11
17562,2022-05-09,RT1,9,20,11
17563,2022-05-09,RT1,16,25,9
18558,2022-05-09,RT1,7,15,8
18559,2022-05-09,RT1,15,42,27
18561,2022-05-09,RT1,21,33,12
18562,2022-05-09,RT1,25,38,13
18563,2022-05-09,RT1,13,27,14
19559,2022-05-09,RT1,11,24,13
19561,2022-05-09,RT1,17,36,19
17564,2022-05-09,RT1,7,16,9
19562,2022-05-09,RT2,13,23,10
18563,2022-05-09,RT2,13,29,16
17561,2022-05-09,RT2,23,36,13
17558,2022-05-09,RT2,24,50,26
16562,2022-05-09,RT2,21,43,22
16561,2022-05-09,RT2,14,24,10
16558,2022-05-09,RT2,14,22,8
19560,2022-05-09,RT2,24,38,14
16563,2022-05-09,RT2,24,38,14
16559,2022-05-09,RT2,28,41,13
19559,2022-05-09,RT2,19,41,22
19558,2022-05-09,RT2,18,39,21
17559,2022-05-09,RT2,22,39,17
16560,2022-05-09,RT2,18,34,16
18562,2022-05-09,RT2,20,34,14
18559,2022-05-09,RT2,21,44,23
17563,2022-05-09,RT2,29,44,15
17562,2022-05-09,RT2,13,30,17
18558,2022-05-09,RT2,15,30,15
17564,2022-05-09,RT2,15,40,25
18561,2022-05-09,RT2,27,40,13
18560,2022-05-09,RT2,30,40,10
17560,2022-05-09,RT2,22,45,23
19561,2022-05-09,RT2,24,45,21
19563,2022-05-09,RT2,24,45,21
19563,2022-05-09,RT3,13,29,16
19562,2022-05-09,RT3,17,29,12
19561,2022-05-09,RT3,15,29,14
18562,2022-05-09,RT3,19,29,10
17558,2022-05-09,RT3,12,27,15
17562,2022-05-09,RT3,12,27,15
19559,2022-05-09,RT3,14,27,13
16559,2022-05-09,RT3,20,32,12
16558,2022-05-09,RT3,5,8,3
18561,2022-05-09,RT3,16,25,9
18560,2022-05-09,RT3,16,24,8
19558,2022-05-09,RT3,8,21,13
16561,2022-05-09,RT3,13,21,8
16563,2022-05-09,RT3,13,20,7
18558,2022-05-09,RT3,14,26,12
16562,2022-05-09,RT3,9,18,9
18559,2022-05-09,RT3,9,23,14
16560,2022-05-09,RT3,10,20,10
17559,2022-05-09,RT3,10,16,6
17563,2022-05-09,RT3,10,16,6
17564,2022-05-09,RT3,10,24,14
17560,2022-05-09,RT3,12,25,13
17561,2022-05-09,RT3,12,19,7
19560,2022-05-09,RT3,12,19,7
18563,2022-05-09,RT3,11,23,12
17562,2022-05-09,RT4,2,6,4
19559,2022-05-09,RT4,2,3,1
16558,2022-05-09,RT4,2,3,1
16560,2022-05-09,RT4,4,7,3
19561,2022-05-09,RT4,4,7,3
18561,2022-05-09,RT4,5,9,4
16561,2022-05-09,RT4,6,10,4
17564,2022-05-09,RT4,6,17,11
17560,2022-05-09,RT4,8,13,5
18560,2022-05-09,RT4,9,15,6
19560,2022-05-09,RT4,9,16,7
18559,2022-05-09,RT4,8,19,11
17563,2022-05-09,RT4,11,19,8
19562,2022-05-09,RT4,8,14,6
17559,2022-05-09,RT4,9,14,5
18558,2022-05-09,RT4,11,20,9
18562,2022-05-09,RT4,12,20,8
18563,2022-05-09,RT4,9,18,9
16563,2022-05-09,RT4,12,18,6
16559,2022-05-09,RT4,11,18,7
16562,2022-05-09,RT4,3,6,3
17558,2022-05-09,RT4,3,6,3
19563,2022-05-09,RT4,3,6,3
19558,2022-05-09,RT4,3,7,4
17561,2022-05-09,RT4,3,4,1
19563,2022-05-10,RT3,15,29,14
18560,2022-05-10,RT1,19,30,11
19562,2022-05-10,RT1,18,30,12
19563,2022-05-10,RT1,16,30,14
17558,2022-05-10,RT1,11,19,8
16558,2022-05-10,RT1,10,19,9
17560,2022-05-10,RT1,19,40,21
19558,2022-05-10,RT1,18,40,22
19560,2022-05-10,RT1,17,26,9
17561,2022-05-10,RT1,14,26,12
16560,2022-05-10,RT1,16,34,18
16561,2022-05-10,RT1,11,18,7
16562,2022-05-10,RT1,14,31,17
16563,2022-05-10,RT1,26,41,15
17559,2022-05-10,RT1,20,32,12
17562,2022-05-10,RT1,9,20,11
17563,2022-05-10,RT1,14,25,11
18558,2022-05-10,RT1,8,15,7
18559,2022-05-10,RT1,19,42,23
18561,2022-05-10,RT1,21,33,12
18562,2022-05-10,RT1,23,38,15
18563,2022-05-10,RT1,15,27,12
19559,2022-05-10,RT1,14,24,10
19561,2022-05-10,RT1,18,36,18
17564,2022-05-10,RT1,6,16,10
19562,2022-05-10,RT2,15,23,8
18563,2022-05-10,RT2,15,29,14
17561,2022-05-10,RT2,22,36,14
17558,2022-05-10,RT2,24,50,26
16562,2022-05-10,RT2,24,43,19
16561,2022-05-10,RT2,13,24,11
16558,2022-05-10,RT2,12,22,10
19560,2022-05-10,RT2,23,38,15
16563,2022-05-10,RT2,23,38,15
16559,2022-05-10,RT2,25,41,16
19559,2022-05-10,RT2,19,41,22
19558,2022-05-10,RT2,14,39,25
17559,2022-05-10,RT2,27,39,12
16560,2022-05-10,RT2,19,34,15
18562,2022-05-10,RT2,26,34,8
18559,2022-05-10,RT2,22,44,22
17563,2022-05-10,RT2,28,44,16
17562,2022-05-10,RT2,11,30,19
18558,2022-05-10,RT2,14,30,16
17564,2022-05-10,RT2,17,40,23
18561,2022-05-10,RT2,25,40,15
18560,2022-05-10,RT2,25,40,15
17560,2022-05-10,RT2,23,45,22
19561,2022-05-10,RT2,25,45,20
19563,2022-05-10,RT2,25,45,20
16559,2022-05-10,RT1,18,30,12
19562,2022-05-10,RT3,19,29,10
19561,2022-05-10,RT3,16,29,13
18562,2022-05-10,RT3,19,29,10
17558,2022-05-10,RT3,12,27,15
17562,2022-05-10,RT3,12,27,15
19559,2022-05-10,RT3,14,27,13
16559,2022-05-10,RT3,20,32,12
16558,2022-05-10,RT3,4,8,4
18561,2022-05-10,RT3,17,25,8
18558,2022-05-10,RT3,13,26,13
16561,2022-05-10,RT3,14,21,7
16563,2022-05-10,RT3,14,20,6
17560,2022-05-10,RT3,14,25,11
18560,2022-05-10,RT3,14,24,10
16560,2022-05-10,RT3,9,20,11
16562,2022-05-10,RT3,9,18,9
17563,2022-05-10,RT3,9,16,7
19558,2022-05-10,RT3,9,21,12
17564,2022-05-10,RT3,9,24,15
17559,2022-05-10,RT3,10,16,6
18559,2022-05-10,RT3,10,23,13
19560,2022-05-10,RT3,10,19,9
17561,2022-05-10,RT3,12,19,7
18563,2022-05-10,RT3,12,23,11
19559,2022-05-10,RT4,2,3,1
16558,2022-05-10,RT4,2,3,1
16562,2022-05-10,RT4,4,6,2
16560,2022-05-10,RT4,4,7,3
18561,2022-05-10,RT4,5,9,4
16561,2022-05-10,RT4,6,10,4
17560,2022-05-10,RT4,6,13,7
17564,2022-05-10,RT4,7,17,10
18560,2022-05-10,RT4,9,15,6
19560,2022-05-10,RT4,11,16,5
18559,2022-05-10,RT4,8,19,11
17563,2022-05-10,RT4,12,19,7
19562,2022-05-10,RT4,9,14,5
17559,2022-05-10,RT4,10,14,4
18558,2022-05-10,RT4,10,20,10
18562,2022-05-10,RT4,13,20,7
18563,2022-05-10,RT4,9,18,9
16563,2022-05-10,RT4,11,18,7
16559,2022-05-10,RT4,13,18,5
17558,2022-05-10,RT4,3,6,3
17562,2022-05-10,RT4,3,6,3
19563,2022-05-10,RT4,3,6,3
19558,2022-05-10,RT4,3,7,4
19561,2022-05-10,RT4,3,7,4
17561,2022-05-10,RT4,3,4,1
16559,2022-05-11,RT1,17,30,13
19562,2022-05-11,RT1,21,30,9
19563,2022-05-11,RT1,15,30,15
17558,2022-05-11,RT1,11,19,8
16558,2022-05-11,RT1,12,19,7
17560,2022-05-11,RT1,21,40,19
19558,2022-05-11,RT1,19,40,21
19560,2022-05-11,RT1,17,26,9
17561,2022-05-11,RT1,17,26,9
16560,2022-05-11,RT1,18,34,16
16561,2022-05-11,RT1,9,18,9
16562,2022-05-11,RT1,16,31,15
16563,2022-05-11,RT1,28,41,13
17559,2022-05-11,RT1,23,32,9
17562,2022-05-11,RT1,9,20,11
17563,2022-05-11,RT1,16,25,9
18558,2022-05-11,RT1,8,15,7
18559,2022-05-11,RT1,18,42,24
18561,2022-05-11,RT1,20,33,13
18562,2022-05-11,RT1,24,38,14
18563,2022-05-11,RT1,11,27,16
19559,2022-05-11,RT1,13,24,11
19561,2022-05-11,RT1,18,36,18
17564,2022-05-11,RT1,7,16,9
19562,2022-05-11,RT2,14,23,9
18563,2022-05-11,RT2,15,29,14
17561,2022-05-11,RT2,23,36,13
17558,2022-05-11,RT2,26,50,24
16562,2022-05-11,RT2,21,43,22
16561,2022-05-11,RT2,17,24,7
16558,2022-05-11,RT2,13,22,9
19560,2022-05-11,RT2,26,38,12
16563,2022-05-11,RT2,24,38,14
16559,2022-05-11,RT2,23,41,18
19559,2022-05-11,RT2,19,41,22
19558,2022-05-11,RT2,17,39,22
17559,2022-05-11,RT2,22,39,17
16560,2022-05-11,RT2,18,34,16
18562,2022-05-11,RT2,20,34,14
18559,2022-05-11,RT2,21,44,23
17563,2022-05-11,RT2,28,44,16
17562,2022-05-11,RT2,12,30,18
18558,2022-05-11,RT2,15,30,15
17564,2022-05-11,RT2,19,40,21
18561,2022-05-11,RT2,28,40,12
18560,2022-05-11,RT2,26,40,14
17560,2022-05-11,RT2,24,45,21
19561,2022-05-11,RT2,22,45,23
19563,2022-05-11,RT2,23,45,22
19563,2022-05-11,RT3,16,29,13
18560,2022-05-11,RT1,20,30,10
19562,2022-05-11,RT3,18,29,11
19561,2022-05-11,RT3,15,29,14
18562,2022-05-11,RT3,18,29,11
17558,2022-05-11,RT3,14,27,13
17562,2022-05-11,RT3,12,27,15
19559,2022-05-11,RT3,13,27,14
16559,2022-05-11,RT3,21,32,11
16558,2022-05-11,RT3,5,8,3
18561,2022-05-11,RT3,15,25,10
18558,2022-05-11,RT3,15,26,11
17560,2022-05-11,RT3,14,25,11
18560,2022-05-11,RT3,14,24,10
17559,2022-05-11,RT3,9,16,7
17563,2022-05-11,RT3,9,16,7
18559,2022-05-11,RT3,9,23,14
19558,2022-05-11,RT3,9,21,12
17564,2022-05-11,RT3,9,24,15
16562,2022-05-11,RT3,10,18,8
18563,2022-05-11,RT3,10,23,13
16561,2022-05-11,RT3,12,21,9
16563,2022-05-11,RT3,12,20,8
17561,2022-05-11,RT3,12,19,7
19560,2022-05-11,RT3,12,19,7
16560,2022-05-11,RT3,11,20,9
16558,2022-05-11,RT4,2,3,1
19561,2022-05-11,RT4,4,7,3
16561,2022-05-11,RT4,6,10,4
17560,2022-05-11,RT4,6,13,7
18561,2022-05-11,RT4,6,9,3
19559,2022-05-11,RT4,1,3,2
17564,2022-05-11,RT4,8,17,9
18560,2022-05-11,RT4,9,15,6
19560,2022-05-11,RT4,11,16,5
18559,2022-05-11,RT4,10,19,9
17563,2022-05-11,RT4,12,19,7
19562,2022-05-11,RT4,9,14,5
17559,2022-05-11,RT4,9,14,5
18558,2022-05-11,RT4,10,20,10
18562,2022-05-11,RT4,12,20,8
18563,2022-05-11,RT4,9,18,9
16563,2022-05-11,RT4,10,18,8
16559,2022-05-11,RT4,12,18,6
16562,2022-05-11,RT4,3,6,3
17558,2022-05-11,RT4,3,6,3
17562,2022-05-11,RT4,3,6,3
19563,2022-05-11,RT4,3,6,3
16560,2022-05-11,RT4,3,7,4
19558,2022-05-11,RT4,3,7,4
17561,2022-05-11,RT4,3,4,1
16559,2022-05-12,RT1,19,30,11
18560,2022-05-12,RT1,18,30,12
19562,2022-05-12,RT1,18,30,12
19563,2022-05-12,RT1,13,30,17
17558,2022-05-12,RT1,11,19,8
16558,2022-05-12,RT1,11,19,8
17560,2022-05-12,RT1,19,40,21
19558,2022-05-12,RT1,16,40,24
19560,2022-05-12,RT1,17,26,9
17561,2022-05-12,RT1,17,26,9
16560,2022-05-12,RT1,17,34,17
16561,2022-05-12,RT1,12,18,6
16562,2022-05-12,RT1,13,31,18
16563,2022-05-12,RT1,28,41,13
17559,2022-05-12,RT1,22,32,10
17562,2022-05-12,RT1,10,20,10
17563,2022-05-12,RT1,15,25,10
18558,2022-05-12,RT1,8,15,7
18559,2022-05-12,RT1,16,42,26
18561,2022-05-12,RT1,20,33,13
18562,2022-05-12,RT1,24,38,14
18563,2022-05-12,RT1,14,27,13
19559,2022-05-12,RT1,12,24,12
19561,2022-05-12,RT1,20,36,16
17564,2022-05-12,RT1,6,16,10
19562,2022-05-12,RT2,16,23,7
18563,2022-05-12,RT2,15,29,14
17561,2022-05-12,RT2,23,36,13
17558,2022-05-12,RT2,28,50,22
16562,2022-05-12,RT2,24,43,19
16561,2022-05-12,RT2,15,24,9
16558,2022-05-12,RT2,12,22,10
19560,2022-05-12,RT2,27,38,11
16563,2022-05-12,RT2,23,38,15
16559,2022-05-12,RT2,24,41,17
19559,2022-05-12,RT2,19,41,22
19558,2022-05-12,RT2,14,39,25
17559,2022-05-12,RT2,23,39,16
16560,2022-05-12,RT2,16,34,18
18562,2022-05-12,RT2,20,34,14
18559,2022-05-12,RT2,21,44,23
17563,2022-05-12,RT2,28,44,16
17562,2022-05-12,RT2,14,30,16
18558,2022-05-12,RT2,16,30,14
17564,2022-05-12,RT2,15,40,25
18561,2022-05-12,RT2,23,40,17
18560,2022-05-12,RT2,27,40,13
17560,2022-05-12,RT2,24,45,21
19561,2022-05-12,RT2,22,45,23
19563,2022-05-12,RT2,21,45,24
19563,2022-05-12,RT3,15,29,14
19562,2022-05-12,RT3,18,29,11
19561,2022-05-12,RT3,15,29,14
18562,2022-05-12,RT3,16,29,13
17558,2022-05-12,RT3,12,27,15
17562,2022-05-12,RT3,10,27,17
19559,2022-05-12,RT3,13,27,14
16559,2022-05-12,RT3,23,32,9
16558,2022-05-12,RT3,4,8,4
18561,2022-05-12,RT3,17,25,8
18560,2022-05-12,RT3,15,24,9
16561,2022-05-12,RT3,13,21,8
17563,2022-05-12,RT3,9,16,7
19558,2022-05-12,RT3,9,21,12
17564,2022-05-12,RT3,9,24,15
16560,2022-05-12,RT3,10,20,10
17559,2022-05-12,RT3,10,16,6
17560,2022-05-12,RT3,12,25,13
18558,2022-05-12,RT3,12,26,14
16562,2022-05-12,RT3,11,18,7
16563,2022-05-12,RT3,11,20,9
17561,2022-05-12,RT3,11,19,8
18559,2022-05-12,RT3,11,23,12
18563,2022-05-12,RT3,11,23,12
19560,2022-05-12,RT3,11,19,8
16558,2022-05-12,RT4,2,3,1
19561,2022-05-12,RT4,4,7,3
16561,2022-05-12,RT4,6,10,4
18561,2022-05-12,RT4,6,9,3
17560,2022-05-12,RT4,7,13,6
19559,2022-05-12,RT4,1,3,2
17564,2022-05-12,RT4,7,17,10
18560,2022-05-12,RT4,10,15,5
19560,2022-05-12,RT4,9,16,7
18559,2022-05-12,RT4,8,19,11
17563,2022-05-12,RT4,12,19,7
19562,2022-05-12,RT4,9,14,5
17559,2022-05-12,RT4,10,14,4
18558,2022-05-12,RT4,10,20,10
18562,2022-05-12,RT4,13,20,7
18563,2022-05-12,RT4,10,18,8
16563,2022-05-12,RT4,11,18,7
16559,2022-05-12,RT4,11,18,7
16562,2022-05-12,RT4,3,6,3
17558,2022-05-12,RT4,3,6,3
17562,2022-05-12,RT4,3,6,3
19563,2022-05-12,RT4,3,6,3
16560,2022-05-12,RT4,3,7,4
19558,2022-05-12,RT4,3,7,4
17561,2022-05-12,RT4,3,4,1
19563,2022-05-13,RT3,15,29,14
16559,2022-05-13,RT1,18,30,12
18560,2022-05-13,RT1,18,30,12
19562,2022-05-13,RT1,17,30,13
19563,2022-05-13,RT1,18,30,12
17558,2022-05-13,RT1,9,19,10
16558,2022-05-13,RT1,12,19,7
17560,2022-05-13,RT1,23,40,17
19558,2022-05-13,RT1,17,40,23
19560,2022-05-13,RT1,15,26,11
17561,2022-05-13,RT1,17,26,9
16560,2022-05-13,RT1,17,34,17
16561,2022-05-13,RT1,14,18,4
16562,2022-05-13,RT1,14,31,17
16563,2022-05-13,RT1,26,41,15
17559,2022-05-13,RT1,21,32,11
17562,2022-05-13,RT1,9,20,11
17563,2022-05-13,RT1,15,25,10
18558,2022-05-13,RT1,7,15,8
18559,2022-05-13,RT1,20,42,22
18561,2022-05-13,RT1,21,33,12
18562,2022-05-13,RT1,22,38,16
18563,2022-05-13,RT1,13,27,14
19559,2022-05-13,RT1,12,24,12
19561,2022-05-13,RT1,17,36,19
17564,2022-05-13,RT1,7,16,9
19562,2022-05-13,RT2,14,23,9
18563,2022-05-13,RT2,15,29,14
17561,2022-05-13,RT2,22,36,14
17558,2022-05-13,RT2,27,50,23
16562,2022-05-13,RT2,21,43,22
16561,2022-05-13,RT2,15,24,9
16558,2022-05-13,RT2,14,22,8
19560,2022-05-13,RT2,20,38,18
16563,2022-05-13,RT2,24,38,14
16559,2022-05-13,RT2,22,41,19
19559,2022-05-13,RT2,21,41,20
19558,2022-05-13,RT2,16,39,23
17559,2022-05-13,RT2,22,39,17
16560,2022-05-13,RT2,17,34,17
18562,2022-05-13,RT2,19,34,15
18559,2022-05-13,RT2,20,44,24
17563,2022-05-13,RT2,28,44,16
17562,2022-05-13,RT2,15,30,15
18558,2022-05-13,RT2,15,30,15
17564,2022-05-13,RT2,17,40,23
18561,2022-05-13,RT2,28,40,12
18560,2022-05-13,RT2,23,40,17
17560,2022-05-13,RT2,22,45,23
19561,2022-05-13,RT2,23,45,22
19563,2022-05-13,RT2,26,45,19
19562,2022-05-13,RT3,19,29,10
19561,2022-05-13,RT3,17,29,12
18562,2022-05-13,RT3,19,29,10
17558,2022-05-13,RT3,15,27,12
17562,2022-05-13,RT3,12,27,15
19559,2022-05-13,RT3,14,27,13
16559,2022-05-13,RT3,19,32,13
16558,2022-05-13,RT3,5,8,3
18561,2022-05-13,RT3,15,25,10
16562,2022-05-13,RT3,8,18,10
19558,2022-05-13,RT3,8,21,13
17560,2022-05-13,RT3,13,25,12
16561,2022-05-13,RT3,14,21,7
18560,2022-05-13,RT3,14,24,10
17559,2022-05-13,RT3,9,16,7
17563,2022-05-13,RT3,9,16,7
18559,2022-05-13,RT3,9,23,14
18563,2022-05-13,RT3,10,23,13
17561,2022-05-13,RT3,12,19,7
18558,2022-05-13,RT3,12,26,14
19560,2022-05-13,RT3,12,19,7
16560,2022-05-13,RT3,11,20,9
16563,2022-05-13,RT3,11,20,9
17564,2022-05-13,RT3,11,24,13
19559,2022-05-13,RT4,2,3,1
16558,2022-05-13,RT4,2,3,1
16560,2022-05-13,RT4,4,7,3
16561,2022-05-13,RT4,5,10,5
17560,2022-05-13,RT4,6,13,7
18561,2022-05-13,RT4,6,9,3
17564,2022-05-13,RT4,7,17,10
18560,2022-05-13,RT4,10,15,5
19560,2022-05-13,RT4,10,16,6
18559,2022-05-13,RT4,9,19,10
17563,2022-05-13,RT4,12,19,7
19562,2022-05-13,RT4,8,14,6
17559,2022-05-13,RT4,9,14,5
18558,2022-05-13,RT4,11,20,9
18562,2022-05-13,RT4,14,20,6
18563,2022-05-13,RT4,10,18,8
16563,2022-05-13,RT4,12,18,6
16559,2022-05-13,RT4,11,18,7
16562,2022-05-13,RT4,3,6,3
17558,2022-05-13,RT4,3,6,3
17562,2022-05-13,RT4,3,6,3
19563,2022-05-13,RT4,3,6,3
19558,2022-05-13,RT4,3,7,4
19561,2022-05-13,RT4,3,7,4
17561,2022-05-13,RT4,3,4,1
19563,2022-05-14,RT3,22,29,7
18560,2022-05-14,RT1,26,30,4
19562,2022-05-14,RT1,28,30,2
19563,2022-05-14,RT1,22,30,8
17558,2022-05-14,RT1,14,19,5
16558,2022-05-14,RT1,18,19,1
17560,2022-05-14,RT1,30,40,10
19558,2022-05-14,RT1,22,40,18
19560,2022-05-14,RT1,23,26,3
17561,2022-05-14,RT1,22,26,4
16560,2022-05-14,RT1,26,34,8
16561,2022-05-14,RT1,16,18,2
16562,2022-05-14,RT1,22,31,9
16563,2022-05-14,RT1,34,41,7
17559,2022-05-14,RT1,30,32,2
17562,2022-05-14,RT1,13,20,7
17563,2022-05-14,RT1,22,25,3
18558,2022-05-14,RT1,10,15,5
18559,2022-05-14,RT1,25,42,17
18561,2022-05-14,RT1,31,33,2
18562,2022-05-14,RT1,33,38,5
18563,2022-05-14,RT1,18,27,9
19559,2022-05-14,RT1,18,24,6
19561,2022-05-14,RT1,26,36,10
17564,2022-05-14,RT1,9,16,7
19562,2022-05-14,RT2,19,23,4
18563,2022-05-14,RT2,22,29,7
17561,2022-05-14,RT2,30,36,6
17558,2022-05-14,RT2,36,50,14
16562,2022-05-14,RT2,33,43,10
16561,2022-05-14,RT2,24,24,0
16558,2022-05-14,RT2,20,22,2
19560,2022-05-14,RT2,33,38,5
16563,2022-05-14,RT2,35,38,3
16559,2022-05-14,RT2,37,41,4
19559,2022-05-14,RT2,30,41,11
19558,2022-05-14,RT2,25,39,14
17559,2022-05-14,RT2,34,39,5
16560,2022-05-14,RT2,26,34,8
18562,2022-05-14,RT2,31,34,3
18559,2022-05-14,RT2,24,44,20
17563,2022-05-14,RT2,37,44,7
17562,2022-05-14,RT2,20,30,10
18558,2022-05-14,RT2,23,30,7
17564,2022-05-14,RT2,26,40,14
18561,2022-05-14,RT2,34,40,6
18560,2022-05-14,RT2,36,40,4
17560,2022-05-14,RT2,34,45,11
19561,2022-05-14,RT2,33,45,12
19563,2022-05-14,RT2,34,45,11
16559,2022-05-14,RT1,29,30,1
19562,2022-05-14,RT3,25,29,4
19561,2022-05-14,RT3,20,29,9
18562,2022-05-14,RT3,26,29,3
17558,2022-05-14,RT3,22,27,5
17562,2022-05-14,RT3,16,27,11
19559,2022-05-14,RT3,19,27,8
16559,2022-05-14,RT3,26,32,6
16558,2022-05-14,RT3,7,8,1
17560,2022-05-14,RT3,19,25,6
18561,2022-05-14,RT3,23,25,2
16561,2022-05-14,RT3,19,21,2
16563,2022-05-14,RT3,18,20,2
17561,2022-05-14,RT3,19,19,0
18558,2022-05-14,RT3,19,26,7
18560,2022-05-14,RT3,21,24,3
18563,2022-05-14,RT3,17,23,6
19560,2022-05-14,RT3,17,19,2
17564,2022-05-14,RT3,15,24,9
16562,2022-05-14,RT3,13,18,5
16560,2022-05-14,RT3,14,20,6
17559,2022-05-14,RT3,14,16,2
17563,2022-05-14,RT3,14,16,2
18559,2022-05-14,RT3,14,23,9
19558,2022-05-14,RT3,12,21,9
19559,2022-05-14,RT4,2,3,1
16562,2022-05-14,RT4,4,6,2
17558,2022-05-14,RT4,4,6,2
19563,2022-05-14,RT4,4,6,2
19558,2022-05-14,RT4,4,7,3
17561,2022-05-14,RT4,4,4,0
16560,2022-05-14,RT4,5,7,2
19561,2022-05-14,RT4,5,7,2
16561,2022-05-14,RT4,9,10,1
17560,2022-05-14,RT4,8,13,5
18561,2022-05-14,RT4,8,9,1
17564,2022-05-14,RT4,10,17,7
18560,2022-05-14,RT4,15,15,0
19560,2022-05-14,RT4,15,16,1
18559,2022-05-14,RT4,11,19,8
17563,2022-05-14,RT4,16,19,3
19562,2022-05-14,RT4,14,14,0
17559,2022-05-14,RT4,12,14,2
18558,2022-05-14,RT4,15,20,5
